Invoice Date,Invoice ID,Invoice Number,Invoice Status,Customer ID,Customer Name,Company Name,Is Inclusive Tax,Due Date,PurchaseOrder,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Template Name,Entity Discount Percent,WriteOff Date,WriteOff Amount,WriteOff Exchange Rate,SubTotal,Total,Balance,Adjustment,Adjustment Description,Expected Payment Date,Last Payment Date,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Entity Discount Amount,Branch ID,Branch Name,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Item Name,Item Desc,Quantity,Discount,Discount Amount,Item Total,Usage unit,Item Price,Expense Reference ID,Recurrence Name,PayPal,Authorize.Net,Google Checkout,Payflow Pro,Stripe,Paytm,2Checkout,Braintree,Forte,WorldPay,Payments Pro,Square,WePay,Razorpay,GoCardless,Partial Payments,Billing Address,Billing City,Billing State,Billing Country,Billing Code,Billing Phone,Billing Fax,Shipping Address,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone Number,Project ID,Project Name,Round Off,Sales person,Primary Contact EmailID,Primary Contact Mobile,Primary Contact Phone,Estimate Number,Tax1 ID,Item Tax1,Item Tax1 %,Item Tax1 Amount,Item Tax1 Type
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,SANTA BARBARA COLLEGE PULLOVER,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: SANTA BARBARA PULLOVER
Description: PRINCE PETER SANTA BARBARA PULLOVER
VENDOR COLOR: ASH GREY
COLOR: GREY
RC SKU: 14117888540001
M X 8",8.00,0.00,0.000,149.60,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,SANTA BARBARA COLLEGE PULLOVER,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: SANTA BARBARA PULLOVER
Description: PRINCE PETER SANTA BARBARA PULLOVER
VENDOR COLOR: ASH GREY
COLOR: GREY
RC SKU: 14117888540002
L X 10",10.00,0.00,0.000,187.00,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PICKLE PULLOVER
Description: PRINCE PETER PICKLE PULLOVER
VENDOR COLOR: SAND
COLOR: CREAM
RC SKU: 14118166610001
M X 3",3.00,0.00,0.000,56.10,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PICKLE PULLOVER
Description: PRINCE PETER PICKLE PULLOVER
VENDOR COLOR: SAND
COLOR: CREAM
RC SKU: 14118166610002
L X 5",5.00,0.00,0.000,93.50,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PICKLE PULLOVER
Description: PRINCE PETER PICKLE PULLOVER
VENDOR COLOR: SAND
COLOR: CREAM
RC SKU: 14118166610003
XL X 4",4.00,0.00,0.000,74.80,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PASTE E BASTA PULLOVER
Description: PRINCE PETER PASTE E BASTA PULLOVER
VENDOR COLOR: WHITE
COLOR: WHITE
RC SKU: 14118832620000
S X 2",2.00,0.00,0.000,37.40,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PASTE E BASTA PULLOVER
Description: PRINCE PETER PASTE E BASTA PULLOVER
VENDOR COLOR: WHITE
COLOR: WHITE
RC SKU: 14118832620001
M X 1",1.00,0.00,0.000,18.70,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PASTE E BASTA PULLOVER
Description: PRINCE PETER PASTE E BASTA PULLOVER
VENDOR COLOR: WHITE
COLOR: WHITE
RC SKU: 14118832620002
L X 2",2.00,0.00,0.000,37.40,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328013,INV-11657,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026031,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,2468.40,2468.40,2468.40,0.00,Adjustment,,,30,Net 30,Thanks for your business.,"SHIPPED VIA ROADRUNNER BOL 56920433S
CONFIRMATION 614116408",0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PASTE E BASTA PULLOVER
Description: PRINCE PETER PASTE E BASTA PULLOVER
VENDOR COLOR: WHITE
COLOR: WHITE
RC SKU: 14118832620003
XL X 2",2.00,0.00,0.000,37.40,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,150 Omicron Court,Shepherdsville,KY,U.S.A,40165,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328063,INV-11658,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026032,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,112.20,112.20,112.20,0.00,Adjustment,,,30,Net 30,Thanks for your business.,SHIPPED VIA FEDEX TRACKING # 775505365925 ON 3/15/2024,0.0,,,0.00,,,,,,PARDON MY FRENCH PULLOVER,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PARDON MY FRENCH PULLOVER
Description: PRINCE PETER PARDON MY FRENCH PULLOVER
VENDOR COLOR: LIGHT BLUE
COLOR: BLUE
RC SKU: 14110301150001
M X 1",1.00,0.00,0.000,18.70,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,"1313 Omega Parkway
Shepherdsville, KY 40165",,,,,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328063,INV-11658,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026032,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,112.20,112.20,112.20,0.00,Adjustment,,,30,Net 30,Thanks for your business.,SHIPPED VIA FEDEX TRACKING # 775505365925 ON 3/15/2024,0.0,,,0.00,,,,,,BROOKLYN PULLOVER,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: BROOKLYN PULLOVER
Description: PRINCE PETER BROOKLYN PULLOVER
VENDOR COLOR: CHARCOAL
COLOR: GREY
RC SKU: 14111610990001
M X 1",1.00,0.00,0.000,18.70,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,"1313 Omega Parkway
Shepherdsville, KY 40165",,,,,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328063,INV-11658,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026032,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,112.20,112.20,112.20,0.00,Adjustment,,,30,Net 30,Thanks for your business.,SHIPPED VIA FEDEX TRACKING # 775505365925 ON 3/15/2024,0.0,,,0.00,,,,,,ASPEN PULLOVER,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: ASPEN PULLOVER
Description: PRINCE PETER ASPEN PULLOVER
VENDOR COLOR: BLACK
COLOR: BLACK
RC SKU: 14111617930001
M X 1",1.00,0.00,0.000,18.70,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,"1313 Omega Parkway
Shepherdsville, KY 40165",,,,,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328063,INV-11658,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026032,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,112.20,112.20,112.20,0.00,Adjustment,,,30,Net 30,Thanks for your business.,SHIPPED VIA FEDEX TRACKING # 775505365925 ON 3/15/2024,0.0,,,0.00,,,,,,SANTA BARBARA COLLEGE PULLOVER,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: SANTA BARBARA PULLOVER
Description: PRINCE PETER SANTA BARBARA PULLOVER
VENDOR COLOR: ASH GREY
COLOR: GREY
RC SKU: 14117888540001
M X 1",1.00,0.00,0.000,18.70,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,"1313 Omega Parkway
Shepherdsville, KY 40165",,,,,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328063,INV-11658,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026032,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,112.20,112.20,112.20,0.00,Adjustment,,,30,Net 30,Thanks for your business.,SHIPPED VIA FEDEX TRACKING # 775505365925 ON 3/15/2024,0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PICKLE PULLOVER
Description: PRINCE PETER PICKLE PULLOVER
VENDOR COLOR: SAND
COLOR: CREAM
RC SKU: 14118166610001
M X 1",1.00,0.00,0.000,18.70,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,"1313 Omega Parkway
Shepherdsville, KY 40165",,,,,,,,,0.00,,,,,,,,,,
2024-03-15,135268000005328063,INV-11658,Draft,135268000001037001,RUE LA LA,RUE LA LA,false,2024-04-14,1026032,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,112.20,112.20,112.20,0.00,Adjustment,,,30,Net 30,Thanks for your business.,SHIPPED VIA FEDEX TRACKING # 775505365925 ON 3/15/2024,0.0,,,0.00,,,,,,,"BRAND: PRINCE PETER COLLECTION
VENDOR SKU: PASTE E BASTA PULLOVER
Description: PRINCE PETER PASTE E BASTA PULLOVER
VENDOR COLOR: WHITE
COLOR: WHITE
RC SKU: 14118832620001
M X 1",1.00,0.00,0.000,18.70,,18.70,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"20 Channel Center, 3rd Floor",Boston,MA,U.S.A,02210,,,"1313 Omega Parkway
Shepherdsville, KY 40165",,,,,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332003,INV-11660,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186995,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 5/13/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-XS
XS X 50",50.00,0.00,0.000,675.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332003,INV-11660,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186995,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 5/13/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-S
S X 156",156.00,0.00,0.000,2106.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332003,INV-11660,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186995,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 5/13/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-M
M X 166",166.00,0.00,0.000,2241.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332003,INV-11660,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186995,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 5/13/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-L
L X 98",98.00,0.00,0.000,1323.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332003,INV-11660,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186995,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 5/13/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-XL
XL X 30",30.00,0.00,0.000,405.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332027,INV-11661,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186996,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 7/1/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-XS
XS X 50",50.00,0.00,0.000,675.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332027,INV-11661,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186996,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 7/1/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-S
S X 156",156.00,0.00,0.000,2106.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332027,INV-11661,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186996,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 7/1/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-M
M X 166",166.00,0.00,0.000,2241.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332027,INV-11661,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186996,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 7/1/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-L
L X 98",98.00,0.00,0.000,1323.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005332027,INV-11661,Draft,135268000001585001,LULU'S,LULU'S,false,2024-04-07,186996,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,6750.00,6750.00,6750.00,0.00,Adjustment,,,30,Net 30,START SHIP: 7/1/2024,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,CASSETTE TAPE MUSCLE CROP,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: CASSETTE TAPE MUSCLE CROP
STYLE NO: PPCCASSETCRP
LULU'S PRODUCT ID: 1398696
C/#: WASHED BLACK/BLACK
UPC: MS650910-01-XL
XL X 30",30.00,0.00,0.000,405.00,,13.50,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,195 Humboldt Ave,CHICO,CALIFORNIA,USA,95928,,,3951 E. Earlstone Street.,Ontario,CA,,91761,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005333225,INV-11665,Draft,135268000005333215,ROSEMARIE URSUA,ROSEMARIE URSUA,false,2024-03-08,ROSEMARIE PERSONALS,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,0.00,0.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,ELECTION TEE TAYLOR,"ELECTION TEE TAYLOR 
S/S CREW 
100% COTTON
C/#: WHITE
L X 2",2.00,100.00,48.000,0.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,405 E. MEATS AVE,ORANGE,California,U.S.A,92865,,,405 E. MEATS AVE,ORANGE,California,U.S.A,92865,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005333225,INV-11665,Draft,135268000005333215,ROSEMARIE URSUA,ROSEMARIE URSUA,false,2024-03-08,ROSEMARIE PERSONALS,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,0.00,0.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,NOTHING TO WEAR,"NOTHING TO WEAR:
CREW TEE
100% COTTON
C/#: WHITE
L X 1",1.00,100.00,24.000,0.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,405 E. MEATS AVE,ORANGE,California,U.S.A,92865,,,405 E. MEATS AVE,ORANGE,California,U.S.A,92865,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005333225,INV-11665,Draft,135268000005333215,ROSEMARIE URSUA,ROSEMARIE URSUA,false,2024-03-08,ROSEMARIE PERSONALS,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,0.00,0.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,RICK SPRINGFIELD CASSETTE TEE,"BRAND: PRINCE PETER COLLECTION
DESCRIPTION: RICK SPRINGFIELD CASSETTE TEE
C/#: IVORY
L X 1",1.00,100.00,24.000,0.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,405 E. MEATS AVE,ORANGE,California,U.S.A,92865,,,405 E. MEATS AVE,ORANGE,California,U.S.A,92865,,,,,0.00,,,,,,,,,,
2024-03-08,135268000005333225,INV-11665,Draft,135268000005333215,ROSEMARIE URSUA,ROSEMARIE URSUA,false,2024-03-08,ROSEMARIE PERSONALS,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,0.00,0.00,0.00,0.00,Adjustment,,,0,Due on Receipt,Thanks for your business.,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,THAT'S SO FETCH S/S CROP,"THAT'S SO FETCH CROP
S/S DISTRESSED CROP
100% COTTON
C/#: WHITE
L X 1

",1.00,100.00,24.000,0.00,,24.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,405 E. MEATS AVE,ORANGE,California,U.S.A,92865,,,405 E. MEATS AVE,ORANGE,California,U.S.A,92865,,,,,0.00,,,,,,,,,,
2024-03-11,135268000005336135,INV-11668,Draft,135268000001055113,HAVANA JEANS,HAVANA JEANS,false,2024-04-25,HAVANA-RESHIP TAYLOR CROP,USD,1.00,item_level,true,Product - Professional,0.00,,0.00,1.00,0.00,0.00,0.00,0.00,Adjustment,,,45,Net 45,,The order is ready to ship. Please make payment ready.,0.0,,,0.00,,,,,,ELECTION CROP TAYLOR,"ELECTION CROP TAYLOR
S/S DISTRESSED CROP
100% COTTON
C/#: WHITE
XS X 2",2.00,100.00,40.000,0.00,,20.00,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16 PURCHASE STREET,RYE,NEW YORK,U.S.A,10580,,,16 PURCHASE STREET,RYE,NEW YORK,U.S.A,10580,,,,,0.00,,,,914-481-5202,,,,,,
